ARTICLE_NO,PRICE,SPECIAL_PRICE,UI_Price,UI_Special_Price,ADD_TO_BAG,STATUS,RELEASE_DATE,URL
AJ0022,70,,70.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/feather-tee-bgo32.html?a=214_56553
AJ0023,140,,140.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/feather-set-bgo33.html?a=214_56563
AJ0025,190,,190.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/feather-track-suit-bgo35.html?a=214_56443
AJ0071,99,,99.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/garden-leggings-bgo82.html?a=214_48740
AJ0221,70,,70.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/basketball-trefoil-tee-bgq27.html?a=214_48872
AJ0223,190,,190.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/basketball-superstar-track-suit-bgq29.html?a=214_56523
AJ0266,80,,80.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/basketball-tee-bgq84.html?a=214_49026
AJ0267,80,,80.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/basketball-relax-tee-bgq85.html?a=214_48996
AJ0275,140,,140.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/reversible-basketball-shorts-bgq93.html?a=214_56557
AJ0276,190,,190.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/basketball-superstar-track-jacket-bgq94.html?a=214_48900
AJ0535,199,,199.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/techfit-triax-print-long-tights-bgs22.html?a=214_55895
AJ0536,199,,199.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/techfit-triax-print-long-tights-bgs22.html?a=214_55822
AJ0538,130,,130.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/techfit-printed-bra-bgs24.html?a=214_55844
AJ0539,130,,130.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/techfit-printed-bra-bgs24.html?a=214_55866
AJ0963,140,,140.00,,Yes,Success,2016-15-01 00:00:00,http://adidasmystg.specom.io/climachill-tee-bbl86.html?a=214_49647
AJ1246,260,,260.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/manchester-united-fc-windbreaker-bgz68.html?a=214_56818
AJ1247,240,,240.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/manchester-united-fc-track-jacket-bgz69.html?a=214_56796
