ARTICLE_NO,PRICE,SPECIAL_PRICE,UI_Price,UI_Special_Price,ADD_TO_BAG,STATUS,RELEASE_DATE,URL
S79095,350,,350.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/zx-flux-shoes-kaa22.html?a=214_47659
S79096,350,,350.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/zx-flux-shoes-kaa22.html?a=214_47667
S79126,440,,440.00,,Yes,Success,2016-16-01 00:00:00,http://adidasmystg.specom.io/eqt-running-cushion-93-shoes-kaa35.html?a=214_45227
S79130,490,,490.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/eqt-running-support-kaa37.html?a=214_47387
S79299,420,,420.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/stan-smith-shoes-kds75.html?a=214_55430
S79478,720,,720.00,,Yes,Success,2016-30-01 00:00:00,http://adidasmystg.specom.io/nmd-runner-primeknit-shoes-kde13.html?a=214_55416
S81337,250,,250.00,,Yes,Success,2015-01-06 00:00:00,http://adidasmystg.specom.io/superstar-slip-on-shoes-jqb65.html?a=214_23453
S81338,250,,250.00,,Yes,Success,2015-01-06 00:00:00,http://adidasmystg.specom.io/superstar-slip-on-shoes-jqb65.html?a=214_25107
S88115,140,,140.00,,Yes,Success,2015-01-07 00:00:00,http://adidasmystg.specom.io/sport-essentials-3-stripes-pants-jpd92.html?a=214_24062
S90218,70,,70.00,,Yes,Success,2015-15-08 00:00:00,http://adidasmystg.specom.io/finale-15-chelsea-fc-ball-kar70.html?a=214_33770
S90220,70,,70.00,,Yes,Success,2015-15-08 00:00:00,http://adidasmystg.specom.io/finale-15-real-madrid-ball-kar72.html?a=214_30728
S90389,130,,130.00,,Yes,Success,2015-01-07 00:00:00,http://adidasmystg.specom.io/adidas-infinite-series-supernova-bra-its94.html?a=214_23746
S93289,240,,240.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/clima-3-0-hoodie-bhu71.html?a=214_48846
S93452,150,,150.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/dgk-basketball-tank-top-bhe71.html?a=214_56379
S93456,160,,160.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/geo-fade-reversible-tank-top-bhe69.html?a=214_48886
S93497,250,,250.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/dgk-hoodie-bhe60.html?a=214_56455
S95874,50,,,,,Article Error,2016-01-01 00:00:00,Product NOT Available: http://adidasmystg.specom.io/thin-graphic-crew-socks-2-pairs-abz54.html?a=214_48328
