ARTICLE_NO,PRICE,SPECIAL_PRICE,UI_Price,UI_Special_Price,ADD_TO_BAG,STATUS,RELEASE_DATE,URL

AI7993,1895,,,,,Article Error,2016-01-02 00:00:00,Product NOT Available: http://adidasphstg.specom.io/supernova-fitted-tank-top-kaw17.html?a=214_52028
AJ4862,3695,,,,,Article Error,2016-01-02 00:00:00,Product NOT Available: http://adidasphstg.specom.io/top-track-top.html?a=214_52009
